;date;label;keywords
4580;2009-04-01 00:00:00;terrorismo;[país vasco, vasco, concierto económico, eta, tribunal constitucional, nacionalista vasco, política antiterrorista, sociedad vasca, política penitenciaria, instituciones penitenciarias, país, parlamento vasco, comunidad autónoma vasca, ciudadanos vascos, competencias, organización terrorista, partidos políticos, político, plan ibarretxe, banda terrorista eta]
4581;2009-04-01 00:00:00;social;[igualdad, servicios sociales, gasto social, política social, pobreza infantil, pobreza, políticas sociales, mujeres, personas dependientes, inclusión social, exclusión social, protección social, personas mayores, autonomía personal, familias, social, brecha salarial, seguridad social, vida familiar, atención]
4582;2009-04-01 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4583;2009-04-01 00:00:00;cultura;[cultura, deporte, lengua, patrimonio, cultural, lenguas cooficiales, cine, lengua oficial, política cultural, patrimonio histórico, educación, patrimonio cultural, lenguas, cine español, lengua catalana, lenguas oficiales, lengua castellana, ciento cultural, industrias culturales, instituto cervantes]
4584;2009-04-01 00:00:00;vivienda;[vivienda, vivienda protegida, viviendas, viviendas protegidas, protección oficial, suelo, vivienda libre, precio, alquiler, suelo público, metros cuadrados, familias españolas, vivienda digna, sociedad pública, familias, acceso, jóvenes, conferencia sectorial, código técnico, ayudas]
4585;2009-04-01 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4586;2009-04-01 00:00:00;medio ambiente;[energías renovables, seguridad nuclear, energía, central nuclear, eficiencia energética, política energética, energía nuclear, centrales nucleares, renovables, déficit tarifario, cambio climático, mix energético, sistema eléctrico, energético, materia energética, energía eléctrica, seguridad, ahorro energético, medio ambiente, santa maría]
4587;2009-04-01 00:00:00;medio ambiente;[energías renovables, seguridad nuclear, energía, central nuclear, eficiencia energética, política energética, energía nuclear, centrales nucleares, renovables, déficit tarifario, cambio climático, mix energético, sistema eléctrico, energético, materia energética, energía eléctrica, seguridad, ahorro energético, medio ambiente, santa maría]
4588;2009-04-01 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4589;2009-04-01 00:00:00;ideología;[guerra civil, memoria histórica, guerra, archivo, comisión técnica, memoria, documentos, vasco, reconocimiento, documentación, nacionalista vasco, nacionalidad española, administración general, víctimas, instituciones, comisión mixta, derechos, democracia, cortes generales, generalitat]
4590;2009-04-01 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4591;2009-04-01 00:00:00;fuerzas armadas;[fuerzas armadas, defensa, militares, defensa nacional, seguridad, misión, fuerzas armadas españolas, tropas, militar, ejército, s, accidente, apoyo, guardia civil, españoles, fuerzas, buque, operaciones, siglo xix, unidad]
4592;2009-04-01 00:00:00;corrupción;[agencia tributaria, fraude fiscal, amnistía fiscal, fraude, hacienda pública, agencia, reforma fiscal, reforma tributaria, hacienda, ley general tributaria, paraísos fiscales, administración tributaria, personas físicas, política fiscal, recaudación tributaria, administraciones públicas, sistema tributario, obligaciones tributarias, rentas medias, lucha]
4593;2009-04-29 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4594;2009-04-29 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4595;2009-04-29 00:00:00;tecnologia e investigación;[investigación, i d i, i d, ciencia, investigación científica, recursos humanos, desarrollo tecnológico, tecnología, investigadores, plan nacional, innovación, organismos públicos, política científica, personal investigador, comunidad científica, desarrollo, proyectos, recursos, sistema español, investigaciones científicas]
4596;2009-04-29 00:00:00;justicia;[fiscal general, fiscal, fiscalía general, estatuto orgánico, fiscalía, fiscalía anticorrupción, consejo fiscal, justicia, tribunal supremo, política antiterrorista, política criminal, fiscales, responsabilidad política, juana chaos, audiencia nacional, pacto antiterrorista, consejo general, servicio público, comparte, proceso]
4597;2009-04-29 00:00:00;salud;[sistema nacional, sanidad, sanidad pública, consejo interterritorial, sistema sanitario, asistencia sanitaria, profesionales sanitarios, salud, gasto farmacéutico, atención primaria, profesionales, atención sanitaria, servicios sanitarios, ley general, medicamentos, consumo, copago, atención, política farmacéutica, copago sanitario]
4598;2009-04-29 00:00:00;salud;[sistema nacional, sanidad, sanidad pública, consejo interterritorial, sistema sanitario, asistencia sanitaria, profesionales sanitarios, salud, gasto farmacéutico, atención primaria, profesionales, atención sanitaria, servicios sanitarios, ley general, medicamentos, consumo, copago, atención, política farmacéutica, copago sanitario]
4599;2009-04-29 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4600;2009-04-29 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4601;2009-04-29 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4602;2009-04-29 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4603;2009-04-29 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4604;2009-04-29 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
